fname,summary
dev_206,"#Person1#은 #Person2#에게 사무실 파티 준비를 도와주고, #Person2#는 미국 음식이 가장 나을 것 같다고 제안합니다. 두 사람은 각자 맡은 부분을 잘 준비해보고 금요일에 다시 만나서 논의하기로 합니다. #Person2#와 #Person1#은 서로의 역할 분담에 대해 논의할 예정입니다."
dev_207,"#Person1#은 #Person2#에게 처방전을 받으러 왔습니다. #Person2#는 처방전을 인터넷으로 갱신하여 집으로 배달합니다. #Person1#은 약은 하루에 두 번 먹고, 술은 피해야 한다고 설명합니다. #Person2#은 부작용은 없나요?"
dev_208,"#Person2#는 #Person1#에게 TV를 보자고 제안합니다. #Person1#은 리모컨을 찾지 못하고, #Person2#은 그냥 가서 책을 읽습니다. #Person1#은 #Person2#에게 TV 시청을 도와줍니다. #Person2#와 #Person1#은 TV를 다시 봅시다고 말합니다."
dev_209,#Person1#은 #Person2#에게 빨간불에 빨간불이 들어간 줄 몰랐다고 설명합니다. #Person2#는 #Person1#에게 티켓 발급을 요청합니다. #Person1#은 티켓을 발부할 수 없습니다. #Person2#가 티켓을 발급하지 않겠다고 말합니다. #Person2#은 티켓의 발급을 거부합니다.
dev_210,#Person2#는 알란 여동생이 병원에 입원했다고 #Person1#에게 이야기합니다. #Person1#은 알란이 교통사고를 당하여 혼수상태라고 말합니다. #Person2#은 아직 혼수 상태라고 합니다. #Person1#은 여전히 혼수 상태에 있다고 합니다.
dev_211,"John은 #Person1#에게 잘 지내고 있다고 말하며, JOhn의 부모님은 두 분 다 잘 지내시며 쇼핑을 하러 가자고 제안합니다. 그들은 부모님을 만나러 가기로 합니다. #Person1#은 부모님과 함께 쇼핑에 가기로 했습니다."
dev_212,Vince는 Elvin이 WebTracker를 염탐하고 있다고 생각합니다. #Person1#은 Dave에게 녹음기를 빌려줄 것을 요청합니다. Dav는 녹음기 대여를 거절합니다.
dev_213,#Person2#는 #Person1#에게 공포 영화를 보러 가는 것이 두 번째 데이트라고 말합니다. #Person1#은 공포 영화 관람을 좋아하지만 #Person2#가 무서워하는 것을 이해하지 못합니다. 그래서 #Person1#는 공포 영화를 보기로 결정합니다.
dev_214,"#Person2#는 #Person1#에게 월급을 5% 인상해 줄 것을 제안합니다. #Person1#은 추가 근무 시간에 대해 추가 수당을 받을 수 있다고 생각하며, #Person2#가 스케줄 짜는 책임을 맡는 것이 합리적이라고 생각합니다. 또한 교대 근무자를 구하지 못하면 추가 수당이 필요합니다."
dev_215,Carole은 #Person1#에게 새 영화에 대해 이야기합니다. #Person1#은 Kitty's에서 출발하기 전에 Simon을 만나지 못했다고 말합니다. Rebecca는 그를 만나기 위해 수업에 참석할 예정입니다.
dev_216,#Person2#는 #Person1#에게 '금연'이라고 쓰여 있는 표시에 대해 설명합니다. #Person1#은 근시가 심해서 금연이라고 쓰여 있다고 설명합니다. #Person2#은 담배를 피우지 않습니다. #Person1#은 담배를 피지 않습니다. #Person2#가 담배를 피우면 안 된다고 말합니다.
dev_217,"Rick과 Amy는 #Person1#에게 만두와 핫팟, 손칼국수를 먹으러 가자고 제안한다. #Person1#은 위엔양팟을 추천하며, #Person2#는 핫팟의 매운 육수를 선택하기로 한다. 두 사람은 #Person1#의 제안에 동의한다."
dev_218,"#Person2#는 #Person1#에게 설거지를 도와달라고 요청합니다. #Person1#은 울트라맨을 좋아하며, #Person1#은 다니엘과 함께 신문 보기를 좋아합니다. #Person1#이 아빠와 동생 부르기를 제안합니다."
dev_219,Ralph는 사람들이 우주에서 직면하게 되는 실제 위험은 방사능과 반 앨런 벨트에서 오는 방사능이라고 생각합니다. #Person2#는 #Person1#에게 두 가지 방사능을 조심하라고 조언합니다.
dev_220,#Person2#는 #Person1#에게 방 색과 방 색이 맞지 않는 커피 테이블을 추천합니다. #Person1#은 이 커피 테이블이 청소하기 어렵다고 생각합니다. #Person2#가 방 색을 바꾸면 청소도 쉬워질 것입니다. #Person1#은 커피 테이블에 대해 설명합니다.
dev_221,"#Person2#는 #Person1#에게 아이섀도를 사고 싶다고 말합니다. #Person1#은 보라색 아이섀도 구매를 추천하며, #Person2#가 다른 브랜드를 찾고 있다고 합니다. #Person1#은 #Person2#에게 다른 브랜드에 대해 문의합니다. #Person2#의 다른 브랜드는 어떤가요?"
dev_222,"#Person1#은 #Person2#에게 상 받았다는 소식을 전하며, #Person2#는 상 받을 자격이 있다고 말합니다. #Person1#은 경쟁자가 많은 것을 알고 있으며, #Person2#도 훌륭한 일을 하고 있다고 생각합니다. #Person2#가 상 받은 소식을 듣고 축하합니다."
dev_223,#Person2#는 아직 신용카드 청구서를 받지 못했습니다. #Person1#은 #Person2#에게 우체국에 문의해 보라고 제안합니다. #Person2#가 청구서 납부 기한을 연장할 수 있는 증거를 제시합니다. #Person1#은 더 궁금한 점 있으면 전화로 문의하라고 조언합니다.
dev_224,"#Person1#은 #Person2#에게 약값을 계산할 수 있도록 도와줍니다. #Person2#는 보험사 서류 문제가 있을 때 도움이 필요하다고 설명합니다. #Person1#은 영수증을 잃어버리지 않도록 돕고, #Person2#가 개인 보험을 환급 받을 수 있도록 증명서를 제공할 예정입니다."
dev_225,"#Person1#은 #Person2#에게 마음에 드는 아파트를 추천합니다. #Person2#는 새 아파트에 대해 이야기하고, #Person1#은 가격이 저렴하다고 설명합니다. #Person1#은 월세 확인했을 때 기뻤다고 말합니다. #Person2#은 새 아파트를 축하합니다. #Person1#는 새 아파트를 좋아합니다."
dev_226,"#Person1#은 #Person2#에게 소포를 항공우편으로 보내 달라고 요청합니다. #Person2#는 영어로 세관 신고서 두 장과 발송 전표 한 장을 작성하고, 반송 주소도 적었다고 설명합니다. #Person1#은 서류에 반송 주소를 적었습니다."
dev_227,#Person2#는 #Person1#에게 지원하신 직위나 근무지를 바꾸지 않고 유연한 근무 시간을 원한다고 말합니다. #Person1#은 #Person2#가 지원한 직위와 근무지를 바꿔도 괜찮다고 생각합니다. #Person2#와 #Person1#은 근무 조건에 자유로워진 근무 시간에 대해 논의합니다.
dev_228,#Person2#는 피카소 그림 전시회가 열리는 피카소에 지하철을 타고 가자고 #Person1#에게 제안합니다. #Person1#은 버스 기사들이 파업 중이고 택시도 비싸서 지하철을 이용할 수 없다고 말합니다. #Person2#은 피카소를 보러 가자고 합니다.
dev_229,#Person2#는 #Person1#에게 서른 살 된 날 컴퓨터를 켜고 서른 이상 사람들 방에서 만난 사람을 소개합니다. 그들은 서로 개인적인 대화를 하지 않기로 했습니다. #Person2#와 #Person1#은 서로 개인적인 얘기는 하지 않기로 결정했습니다.
dev_230,#Person1# #Person2#는 예약 전화를 받은 사람이 기록을 깜빡했나 봅니다. 그 직원은 중요한 사업 파트너를 잃을 수도 있다고 생각합니다. #Person1#은 #Person2#에게 다른 좋은 식당들을 찾아보라고 조언합니다.
dev_231,"Drby는 한밤중에 오른쪽 발에 심한 통증을 느꼈고, 혈액 검사를 위해 3층 실험실로 향할 예정입니다. #Person1#은 혈액 검사를 위한 실험실에 체크인하고 곧장 화장실로 향합니다. Bobby가 화장실 위치를 알려주었습니다."
dev_232,"Sally는 Tom이 슈퍼마켓에서 일하는 줄 몰랐다고 말합니다. Tom은 학교 다니기 위해 돈을 벌어야 한다고 생각합니다. 그는 학비를 벌기 위해 나무를 심어야 한다고 설명합니다. 또한 수업 듣고, 공부하고, 쉬엄쉬엄 해요."
dev_233,#Person1#은 #Person2#에게 고대 중국에서 가장 못생긴 여인을 소개합니다. #Person2#는 #Person1#에게 그들의 외모에 대해 이야기합니다. #Person1#은 내면의 아름다움이 더 멋지다고 말합니다. #Person2#은 #Person1#의 내면적인 아름다움이 중요하다고 강조합니다.
dev_234,"#Person2#는 #Person1#에게 감기가 아닌 것 같다고 말합니다. #Person1#은 땅콩 알레르기가 있는지 시험해보았지만, #Person1#은 알레르기라고 생각하지 않습니다. #Person1#은 고양이를 데려왔습니다. 고양이는 오늘 Mr."
dev_235,"#Person1#과 #Person2#는 'Ghost' 영화가 여섯 시 반에 시작되자, 느긋하게 영화 보자고 재촉합니다. #Person1#은 #Person2#가 일을 바빠서 피곤하다고 생각합니다. #Person2#와 #Person1#은 서로 사랑한다고 말합니다. 그들은 영화에 대해 이야기합니다."
dev_236,"#Person1#과 #Person2#는 가장 큰 팬을 찾기 위해 알루미늄 손잡이와 뚜껑을 구매하기로 결정합니다. #Person1#은 현금으로 결제할 수 있다고 말하며, 뚜껑은 팬에 포함되어 있다고 생각합니다. #Person2#와 #Person1#은 뚜껑이 필요한 이유를 설명합니다."
dev_237,"#Person1#은 Lizzy Smith와 Mary의 가족에 대해 이야기합니다. #Person2#는 그녀의 엄마, 아빠, 그리고 오빠랑 자매들도 모두 알고 있다고 말합니다. #Person1#은 그 가족을 언젠가 방문하고 싶다고 합니다."
dev_238,"#Person1#은 Johnson 가족이 버뮤다에서 만났다고 생각하지만, #Person2#는 전혀 기억나지 않습니다. #Person1#은 그 부부를 브런치에 초대했지만, #Person2#가 건망증이 심해졌다고 말합니다."
dev_239,#Person2#는 안개 때문에 제 항공편이 2시간 지연될 것 같다고 #Person1#에게 알립니다. 링컨과 L-I-N-C-O-L-N이 예약을 유지해 달라고 요청합니다.
dev_240,"#Person2#는 #Person1#에게 셰프 샐러드를 주문하고, #Person1#은 미디엄 스테이크를 주문합니다. #Person2#가 완두콩과 당근을 주문하고 #Person1#은 감자와 감자를 주문합니다."
dev_241,"#Person1#과 #Person2#는 공항으로 가는 급행 열차를 타기 위해 늦잠을 자고 있다. #Person1#은 #Person2#에게 지갑이 보이지 않는 이유를 설명하고, #Person2#가 택시를 타자고 제안한다. #Person1#은 택시보다 빨리 가는 것이 더 빠르다고 말한다."
dev_242,"#Person2#는 #Person1#에게 런던에서 열린 유로 2012 축구 토너먼트를 보고 있다고 말합니다. #Person1#은 사커를 풋볼이라고 부르지만, #Person2#은 사커 경기를 볼 때 지루함을 느낀다고 설명합니다."
dev_243,Tony Chan 씨는 오늘 밤에 파크 호텔을 예약하고 싶다고 말합니다. #Person1#은 #Person2#에게 싱글룸에 욕실이 포함되어 있다고 안내합니다. #Person2#는 오후 9시까지 방을 잡아주겠다고 약속합니다.
dev_244,"#Person2#는 더 선의 기자에게 감자튀김을 먹기 위해 기름을 많이 사용했다고 이야기합니다. #Person1#은 그 후 화재에 대해 물어보고, #Person2#가 방에서 담요 몇 개를 가져와 부엌에 불을 지폈다고 설명합니다."
dev_245,몬터레이 베이 인은 새 직장을 시작하여 최소 6개월 동안 휴가가 없습니다. #Person1#은 예약을 취소하고 비자 카드로 환불을 요청합니다. #Person2#는 비자 카드를 환불해 달라고 요청합니다. #Person1#은 비자를 사용하여 호텔을 예약할 예정입니다.
dev_246,"#Person2#는 라디오 방송국의 전화 응대와 이메일 발송 업무에 적합하다고 생각합니다. #Person1#은 #Person2#에게 전화 응대 업무와 이메일 전송 업무에 대해 설명하고, #Person2#가 참고인 연락처를 주겠다고 약속합니다."
dev_247,"#Person2#는 #Person1#에게 애완동물을 키울 준비가 되어 있지 않다고 말합니다. #Person1#은 새나 물고기는 돌봐야 할지도 모르고, 케이지나 어항 같은 데 돈도 많이 써야 할 것 같다고 생각하며, 커피나 마시러 가서 얘기하자고 제안합니다."
dev_248,"#Person2#는 TV 수리를 위해 인터넷 요금을 냈고, #Person1#에게 내일 밤 할 영화에 대해 이야기합니다. #Person1#은 존 웨인의 영화를 보고 싶어 합니다. 베이 극장에서 세 남자와 한 여자 코미디 영화를 봅니다. 베이 극장은 7시 30분에 출발합니다."
dev_249,#Person2#는 영화 배우 삼촌의 전기를 읽고 카메라맨이 되기로 결심했다.
dev_250,"Wang 여사님은 Brown 씨를 위해 가격을 5% 줄일 준비가 되어 있다고 말합니다. #Person1#은 이에 대해 동의할 수 없으며, Blown 씨가 다른 곳에서 우리의 요구를 충족할 수 있도록 도와주길 바란다고 전합니다."
dev_251,"#Person1#은 #Person2#에게 수공예품과 종이 공예품을 추천합니다. #Person2#는 #Person1#에게 전통 예술품을 구매할 수 있는 기회를 제공합니다. #Person1#은 #Person1#가 전통 예술품에 대해 잘 알고 있다고 생각하며, #Person2#가 직접 모으는 것을 권장합니다."
dev_252,#Person1#은 Jane에게 점심 미팅을 위해 장부를 검토할 것을 제안합니다. #Person2#는 점심 미팅 후 1시 30분까지 시간을 낼 수 있다고 말합니다. #Person1#은 시간을 내기 위해 세금 담당자와의 장부 검토를 요청합니다. Janep는 시간이 부족하다고 생각합니다.
dev_253,"#Person2#는 #Person1#에게 Kenmore 냉장고를 사고 싶다고 말합니다. #Person1#은 얼음 제조기, 물 디스펜서, 그리고 넉넉한 내부 공간, 다양한 기능들이 포함되어 있다고 설명하며, #Person2#가 직접 보고 싶어 한다고 합니다. #Person1#은 #Person2#의 제안에 동의합니다."
dev_254,"Jim과 #Person2#는 컴퓨터가 아이들의 사고 능력을 약하게 만든다고 생각하지만, #Person1#은 기기에 의존하는 것은 사고를 자극하고, 상상력을 발휘하게 해서 정신을 더 날카롭게 만든다고 생각한다."
dev_255,#Person1#과 #Person2#는 만리장성을 오르기 위해 케이블카를 타고 가기로 결정합니다. #Person1#은 중국에는 옛 유적들이 많다고 생각합니다. #Person2#와 #Person1#은 동의합니다. 두 사람은 케이블카가 더 재미있을 것 같다고 말합니다.
dev_256,#Person2#는 #Person1#에게 샌드위치 몇 개와 음료를 주문하고 싶다고 제안합니다. #Person1#은 15달러 이상 주문하시면 배달이 가능하다고 설명합니다. #Person2#가 #Person1#을 도와줍니다.
dev_257,"#Person1#은 #Person2#에게 런던으로 가는 기차 시간을 알려줍니다. #Person2#는 오후 4시 이전이나 오후 6시 이후에 왕복 티켓을 타자고 제안합니다. #Person1#은 세이버 왕복표가 9파운드고, 일반 왕복표는 16파운드라고 설명합니다."
dev_258,"#Person2#는 #Person1#에게 로펌에서 경험을 쌓고 실전에 적용하기 위해 변호사 사무실에서 인턴으로 일했다고 설명합니다. #Person1#은 #Person2#에게 세 달의 수습 기간이 있고, 6개월 후에 업무 평가를 통해 인상 여부를 결정하겠다고 말합니다. #Person2#은 이력서에 전화번호를 적었습니다."
dev_259,#Person2#는 #Person1#에게 WebTracker의 영업 담당자가 초록색 노트패드를 가지고 있다고 말합니다. Dave는 뱀들 중에서 내가 제일 교활하다고 말합니다.
dev_260,#Person1#과 #Person2#는 주말에 집에서 혼자 비디오 게임을 했습니다. #Person1#은 #Person2#가 인터넷에서 만난 적이 없다고 말합니다. #Person2#와 #Person1#은 집에서 편하게 할 수 있는 장점이 장점이라고 생각합니다. #Person1#은 #Person1#이 비디오 게임에 빠졌다고 생각합니다.
dev_261,#Person1#과 #Person2#는 함부르크에서 점심 먹고 코펜하겐 호스텔에 체크인해서 저녁을 먹기로 했습니다. #Person2#와 #Person1#은 연못 주변이나 숲으로 잠깐 산책하기로 합니다. #Person1#은 둘 다 급하지 않다고 생각합니다.
dev_262,#Person2#는 휴가로 베이징에 가보려 합니다. #Person1#은 #Person2#를 위해 버스를 타거나 차를 렌트해 달라고 제안합니다. #Person2#가 버스나 지하철을 타면 통조림 속 정어리가 부러울 만큼 사람들이 많았습니다.
dev_263,#Person2#는 야근으로 인해 승진할 수 있을 것 같다고 #Person1#에게 말합니다. 이에 대해 #Person1#은 열심히 일한 보람이 있다고 설명합니다. #Person2#은 이제 승진할 수도 있을 것이라고 생각합니다.
dev_264,"#Person1#과 #Person2#는 춤추는 것, 체스, 우표 수집, 여행하기, 사진 찍기 등 다양한 취미를 가지고 있다. #Person1#은 #Person2#에게 중국 체스와 군사 체스를 배워보라고 제안한다."
dev_265,#Person1#은 #Person2#에게 주말을 잘 보내자고 제안합니다. #Person2#는 특별한 계획이 없다고 말합니다. #Person1#은 주말을 어떻게 보낼지 결정하지 못했습니다. #Person1#은 다음 주 주말을 계획하고 있습니다. #Person2#가 #Person1#에게 주말에 잘 보내라고 제안합니다.
dev_266,"#Person2#는 #Person1#에게 두 가지의 차이점에 대해 설명합니다. #Person1#은 주방에서 신문을 듣는 용도로만 쓰고, #Person2#가 수표로 결제할 수 있다고 설명합니다. #Person2#와 #Person1#은 수표 결제 방법에 대해 논의하고 있습니다."
dev_267,"Miss Liu는 #Person1#에게 주목나무와 모란꽃을 소개합니다. #Person1#은 이 도시에서 가장 아름다운 식물원이라고 생각합니다. #Person2#는 #Person1#의 사진 촬영에 도움을 주고, #Person1#은 사진을 찍을 수 있도록 도와줍니다."
dev_268,"#Person2#는 #Person1#에게 자신의 직업에 대한 인터뷰를 요청합니다. #Person1#은 다음 주 말까지 연락을 기다리겠다고 말하며, 두 번째 인터뷰가 필요한가요?"
dev_269,존은 다음 주에 있을 회의에 우리 고객들을 모두 초대해 달라고 요청합니다. 존은 회의 안건을 출력해서 검토할 수 있게 해줍니다. #Person2#는 자신의 연락처 기록을 책상에 돌려놓습니다. #Person1#은 이를 처리할 예정입니다.
dev_270,"#Person2#는 #Person1#에게 이번 운전 시험에서 여러 실수가 있었으며, 평행 주차에서 어려움을 겪었습니다. #Person1#은 #Person2#에게 면허를 받으려면 연습을 해야 한다고 조언합니다. #Person2#가 면허가 필요하다고 말합니다."
dev_271,#Person1#은 #Person2#에게 박물관 입장료와 박물관 안내서를 안내합니다. #Person2#는 입장료를 50% 할인하여 10달러를 지불합니다. 박물관 안내서는 무료입니다. 박물관 안내서에는 박물관 안내서가 없습니다. #Person2#가 박물관 안내서에 대해 문의합니다.
dev_272,"#Person2#는 #Person1#에게 기차역에 가려면 16번 버스를 타고, 2번 버스는 기차역으로 가야 한다고 설명합니다."
dev_273,#Person2#는 #Person1#에게 버스 정류장이 너무 일찍 내렸다고 말합니다. #Person1#은 #Person2#에게 다음 버스를 기다리자고 제안합니다. #Person2#은 다음 버스가 올 때까지 기다리겠다고 합니다. #Person1#은 다음 버스 도착까지 기다릴 수 있습니다. #Person2#가 잘못 생각했다고 생각합니다.
dev_274,"#Person2#는 38번가 동쪽에 있는 침실 두 개짜리 아파트의 입주를 제안합니다. #Person1#은 보증금이 필요하지 않으며, 계약만 하면 바로 입주할 수 있다고 설명합니다."
dev_275,#Person2#는 #Person1#에게 비행기 탑승권을 발급받으러 출발 대기 구역에서 기다리자고 제안합니다. #Person1#은 보안 검색 통과 후 탑승권을 제시합니다. #Person2#가 공항에서 탑승권을 받으면 탑승권이 발급됩니다. #Person1#은 #Person2#에게 짐과 탑승권을 안내합니다.
dev_276,Miss Li는 귀사와 같은 회사에서 고위 관리직까지 올라가는 것이 목표라고 말합니다. #Person2#는 귀사가 컴퓨터 앞에서 약 30%의 시간을 보내는 것과 비슷하다고 생각합니다. #Person1#은 #Person2#가 직장도 비슷하고 잘하고 있다고 생각합니다.
dev_277,"#Person1#은 고속 인터넷 설치를 위해 #Person2#에게 금요일에 예약을 하라고 제안합니다. #Person2#는 11시에 도착할 예정이며, 토요일은 완전히 비어 있다고 설명합니다. #Person1#은 토요일 오후 11시에 출발할 예정입니다."
dev_278,"#Person1#은 #Person2#에게 전화를 걸지 말라고 요구했지만, #Person2#는 전화를 받지 않았습니다. #Person1#은 #Person2#가 집에 늦게 올 거면 전화하라고 얘기한 것을 깜빡했다고 생각합니다. #Person1#은 규칙을 존중하겠다고 말합니다. #Person2# 또한 규칙에 따르기로 합니다."
dev_279,"#Person1#은 #Person2#에게 바다에 빠져 숨막히는 심정을 설명합니다. #Person2#는 #Person1#에게 무료 급식소의 국을 공짜로 먹을 수 있다고 말하지만, #Person1#은 그 국이 내 것만큼 맛있지는 않을 것이라고 생각합니다."
dev_280,"#Person2#는 #Person1#에게 장기의 병사보다 체스의 폰이 더 많다고 말하고, #Person1#은 체스가 더 논리적이라고 생각한다."
dev_281,"#Person2#는 #Person1#에게 토요일에 장 보기를 권합니다. #Person1#은 #Person2#에게 장 보기가 좋다고 말합니다. #Person2#은 #Person1#을 추천하며, #Person1#은 #Person1#과 #Person2#가 같은 생각이라고 설명합니다. #Person2#와 #Person1#은 토요일 장 보기에 대해 의견이 일치합니다."
dev_282,"존은 메리 결혼식에 참석하기 위해 제인, 핸드백 하이어에서 빌릴 수 있는 핸드백에 대해 문의합니다. #Person2#는 #Person1#에게 온라인 주문도 가능하다고 설명합니다. #Person1#은 3일 내에 우편으로 받을 수 있다고 합니다."
dev_283,Mike Gerard Hogan은 복도 쪽 자리가 더 좋다고 말합니다. Elsa Tobin은 방금 타신 자리가 담배를 피워서 연기가 싫다고 말합니다. #Person2#는 방금 자리만 바꿨습니다.
dev_284,"Jennifer Benzes는 이혼과 그로 인한 아이들에게 미치는 영향에 대해 이야기합니다. #Person1#은 이혼이 아이들을 위해 도움이 될 수 있다고 생각하지만, #Person2#는 이혼이 더 나은 미래를 만들어갈 수 있도록 도와주어야 한다고 생각합니다."
dev_285,#Person1#과 티나는 밴드 연습을 위해 오늘 밤 갈 예정이다. #Person2#는 공연까지 이틀밖에 남지 않은 것에 대해 걱정하고 있다. #Person1#은 이번 달 너무 바빴다고 말한다.
dev_286,"#Person2#는 #Person1#에게 유전학 박사 학위를 땄다고 축하하며 직장을 구하고 싶다고 말합니다. #Person1#은 과학자들이 나를 복제하려고 하지는 않지만, 실험 대상이 되고 싶지 않다고 말합니다. #Person2# 또한 유전학에 대한 논의가 많다고 합니다."
dev_287,"#Person2#는 #Person1#에게 저녁에 주문할 혼합 음료를 추천합니다. #Person1#은 Cuervo Gold 마가리타와 블렌드를 추천하며, 소금은 넣지 않습니다. #Person1#은 소금을 넣지 않고 블렌드로 할 수 있다고 설명합니다."
dev_288,#Person2#는 #Person1#에게 남미에서 새로 이민 온 사람이 쓴 글을 읽기 시작하고 다른 것을 천천히 하는 것을 제안합니다. #Person1#은 #Person2#가 가르치는 것을 좋아하기 때문에 저녁을 먹으러 오라고 합니다. #Person2#은 저녁을 만들어야 합니다. 저녁은 저녁이 되어야 합니다.
dev_289,#Person1#과 Steven은 Veronica에게 인도로 함께 가자고 제안하지만 그들은 거절합니다. 두 사람은 서로의 모든 것을 버리고 떠날 수 없습니다. #Person3#과 #Person4#은 더 이상 기다릴 수 없다고 말합니다. #Person4#도 더 이상 기다리고 싶지 않습니다.
dev_290,#Person1#은 가슴 엑스레이를 찍기 위해 #Person2#에게 허리 위쪽 옷을 벗고 가운을 뒤가 열도록 입으라고 제안합니다. #Person2#는 숨을 들이쉬고 참았다가 내뱉으며 필름이 현상되면 옷을 입으시면 된다고 설명합니다.
dev_291,"#Person2#는 #Person1#에게 오늘 오후에 병원에 가지 말라고 조언합니다. #Person1#은 Coors Light와 Corona를 주고, #Person1#은 물을 많이 마실 것을 권합니다."
dev_292,"#Person2#는 #Person1#에게 80년대 스타일을 좋아한다고 말하지만, #Person1#은 80년대 스타일만 좋아한다고 생각합니다. #Person1#은 #Person2#에게 현대적인 가게를 찾아보자고 제안합니다. #Person2#은 동물원에 있는 거대한 만화 동물처럼 보이게 하지 않는 옷이 있을지도 모릅니다."
dev_293,"Mr. Henry와 그의 아들이 함께 수영하러 갔다가 물에 빠졌습니다. #Person1#은 놀라서 #Person2#에게 상황을 설명합니다. #Person2#는 아들이 물에 빠졌다는 것을 알아채지 못했고, #Person1#은 무서웠다고 말합니다."
dev_294,#Person2#는 #Person1#에게 어머님의 상태가 매우 좋아졌다고 말합니다. #Person1#은 #Person2#를 존경하며 일터로 복귀할 것을 제안합니다. #Person2#가 직접 일을 하고 싶어 합니다. #Person1#은 그를 존경하고 있습니다. #Person2#의 아버지는 평범한 아들이지만 평범한 아이라고 생각합니다.
dev_295,"#Person2#는 Jimmy's garage에 가자고 제안하고, #Person1#은 그들이 오래된 차 수리에 능숙하다고 말한다. 그들은 오후 6시 이후에는 일을 잘한다고 한다. #Person1#은 #Person2#에게 전화해서 예약 잡기를 도와달라고 부탁한다."
dev_296,#Person2#는 #Person1#에게 케임브리지에서 현대 미술 작품을 보고 싶다고 제안합니다. #Person1#은 테이트 모던에 가보라고 권합니다. #Person2#가 방문객 수가 많을 것으로 예상됩니다.
dev_297,Mrs. Brandon은 첫 기말시험에서 낙제했지만 영어에 대해 많은 것을 배웠다고 말합니다. #Person2#는 #Person1#에게 기말고사 때문에 긴장하고 있다고 말합니다.
dev_298,#Person2#는 #Person1#에게 어젯밤 늦게 일어났다고 말합니다. #Person1#은 컴퓨터 게임에 푹 빠져 있습니다. #Person2#가 다른 일로 바쁘면 게임할 시간이 없을 것이라고 생각하기 때문입니다. #Person1#은 #Person2#에게 내일 시도해 보자고 제안합니다. #Person2#도 동의합니다.
dev_299,빌은 생일 파티를 위해 케이크를 만든다. #Person1#과 #Person2#는 케이크에 대해 이야기하고 있다. 빌은 수와 #Person2#가 만든 케이크를 먹어보고 싶어한다. #Person1#은 수에게 샐러드와 뜨거운 수프를 주문할 예정이다.
dev_300,#Person2#는 밴쿠버에서 출발하여 위니펙까지 자전거를 타고 가는 계획과 토론토를 지나고 퀘벡으로 올라가서 멈추는 계획을 검토해봅니다. #Person1#는 #Person2#가 국토횡단 준비에 대해 잘 알고 있다고 생각합니다.
dev_301,"#Person2#는 #Person1#에게 정직하고 부지런하며 인내심이 많고 창의적인 사람이라고 생각합니다. #Person1#은 #Person2#가 성실하고 친절하다고 생각하며, 인간 본성의 선함을 믿고 있다고 설명합니다. #Person2# 또한 자신의 약점을 인정해야 한다고 생각합니다."
dev_302,"#Person1#과 #Person2#는 버스로 여행할까, 기차로 갈까 고민하고 있다. #Person1#은 기차가 더 저렴하다고 생각하며, #Person2#가 기차에서 파는 음식은 항상 비싸다고 생각합니다. #Person1#은 도시락을 싸고 기차로 가자고 제안합니다."
dev_303,"에취는 봄이 되면 알레르기가 찾아오는데, #Person1#은 알레르기 증상이 심하다고 말합니다. 하지만 #Person2#는 술과 알레르기 반응에 대해 이야기합니다. #Person1#은 알코올은 정도의 차이일 뿐 누구나 알레르기 반응이 있다고 설명합니다."
dev_304,"#Person2#는 우커송역까지 가는 기차를 기다립니다. #Person1#은 표를 사고, #Person2#가 더 좋은 위치에서 기차를 타도록 합니다. #Person1#은 #Person2#에게 기차가 도착할 때까지 기다리자고 제안합니다. #Person2#와 #Person1#은 지도를 봅니다."
dev_305,#Person2#는 약물 문제가 없었다면 금메달에 도전하지 못했을 것이라고 생각합니다. #Person1#은 #Person2#가 금메달을 딸 줄 알았지만 실격 처리되었다고 생각합니다. 그들은 나라를 위해 이겨야 한다는 압박이 얼마나 클지 상상할 수 있습니다.
dev_306,"#Person1#은 #Person2#에게 다른 채널에서 볼 만한 영화를 추천합니다. #Person2#는 퀴즈 쇼를 보고 싶어하고, #Person1#은 TV 가이드를 먼저 봅니다. 두 사람은 저녁 10시에 2번 채널을 함께 보기로 합니다. 두 사람은 함께 TV를 시청할 예정입니다."
dev_307,#Person2#는 연결 비행기 사이에 24시간 이상 머무르면 공항 보관소에 짐을 맡길 수 없다고 #Person1#에게 설명합니다. #Person2#가 공항 보관소에서 짐을 맡기면 공항에서 처리할 수 있다고 말합니다.
dev_308,#Person1#은 #Person2#에게 오늘 밤 축구 생중계를 보자고 제안합니다. #Person2#는 AC 밀란과 레알 마드리드가 붙는 축구 경기를 보러 가자고 합니다. #Person1#은 빨리 가서 음료와 디저트를 사자고 합니다.
dev_309,"#Person2#는 #Person1#에게 한 달에 $1050을 임대하고 싶다고 제안합니다. #Person1#은 이를 더 낮추기 위해 가격을 더 낮출 수 있다고 설명합니다. #Person2#가 현재 아파트의 가격이 비싸다고 생각하지만, #Person1#은 그 가격보다 더 낮은 가격으로 임대하겠다고 제안합니다."
dev_310,#Person1#과 #Person2#는 베토벤과 모차르트의 음악에 대해 이야기합니다. #Person1#은 클래식 음악을 좋아하지만 #Person2#가 팝 음악을 더 좋아한다고 말합니다. 두 사람은 피아노를 치기 시작했을 때부터 피아노를 배우기 시작했다고 합니다.
